datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
10/16/19 2:00,9416,9416,0,6669,1320,280,92,0,,924,142,,,
10/16/19 1:00,9653,9653,0,6684,1537,280,92,0,,924,148,,,
10/15/19 23:00,10678,10678,0,6680,2737,280,93,0,,924,168,,,
10/15/19 22:00,10958,10958,0,6582,2920,280,93,0,,924,170,,,
10/15/19 21:00,11320,11320,0,6584,3279,280,92,0,,924,172,,,
10/15/19 20:00,11574,11574,0,6548,3565,280,91,0,,924,178,,,
10/15/19 19:30,11634,11634,0,6595,3579,280,90,0,,924,178,,,
10/15/19 19:00,11676,11676,0,6681,3539,280,90,0,,924,174,,,Evening_Peak
10/15/19 18:00,10611,10611,0,6607,2540,280,90,0,,924,180,,,
10/15/19 17:00,9196,9197,0,5902,1866,280,90,1,,924,142,,,
10/15/19 16:00,9597,9598,0,6266,1889,280,90,10,,924,148,,,
10/15/19 15:00,9530,9530,0,6405,1684,280,90,9,,924,154,,,
10/15/19 14:00,9465,9466,0,6466,1569,280,92,7,,924,142,,,
10/15/19 13:00,9485,9486,0,6611,1444,280,92,13,,924,136,,,
10/15/19 12:00,9248,9249,0,6588,1234,280,92,13,,924,132,,,Day_Peak
10/15/19 11:00,9092,9092,0,6624,1019,280,92,34,,924,130,,,
10/15/19 10:00,8673,8674,0,6527,708,280,92,31,,924,122,,,
10/15/19 9:00,8317,8318,0,6371,519,280,92,20,,924,122,,,
10/15/19 8:00,7789,7790,0,6111,272,280,92,9,,924,112,,,
10/15/19 7:00,7726,7727,0,6174,160,280,90,3,,924,106,,,
10/15/19 6:00,7919,7919,0,6311,209,280,90,0,,924,116,,,
10/15/19 5:00,8137,8137,0,6522,212,280,90,0,,924,120,,,
10/15/19 4:00,8376,8376,0,6581,388,280,90,0,,924,124,,,
10/15/19 3:00,8581,8581,0,6549,619,280,92,0,,924,128,,,
10/15/19 2:00,8947,8947,0,6551,974,280,92,0,,924,136,,,
10/15/19 1:00,9289,9289,0,6558,1305,280,92,0,,924,140,,,
10/14/19 23:00,10163,10163,0,6642,2081,280,94,0,,919,156,,,
10/14/19 22:00,10448,10448,0,6659,2347,280,92,0,,919,164,,,
10/14/19 21:00,10917,10917,0,6647,2824,280,92,0,,919,168,,,
10/14/19 20:00,11261,11261,0,6556,3258,280,92,0,,919,170,,,
10/14/19 19:30,11319,11319,0,6584,3285,280,92,0,,919,172,,,
10/14/19 19:00,11326,11326,0,6338,3540,280,92,0,,919,170,,,Evening_Peak
10/14/19 18:00,10397,10397,0,6388,2559,280,94,0,,919,170,,,
10/14/19 17:00,8993,8994,0,6006,1577,280,88,2,,919,132,,,
10/14/19 16:00,9387,9387,0,6395,1566,280,85,11,,919,142,,,
10/14/19 15:00,9432,9432,0,6446,1547,280,85,22,,919,144,,,
10/14/19 14:00,9202,9202,0,6210,1556,280,85,22,,919,142,,,
10/14/19 13:00,9365,9365,0,6456,1467,280,85,33,,919,136,,,
10/14/19 12:00,9026,9027,0,6628,973,280,85,22,,915,136,,,Day_Peak
10/14/19 11:00,8794,8794,0,6553,804,280,85,33,,919,128,,,
10/14/19 10:00,8425,8425,0,6497,495,280,92,30,,915,120,,,
10/14/19 9:00,8060,8060,0,6216,423,280,92,25,,917,114,,,
10/14/19 8:00,7551,7551,0,5930,214,280,93,17,,917,106,,,
10/14/19 7:00,7340,7341,0,5820,132,280,93,6,,921,98,,,
10/14/19 6:00,7648,7648,0,6205,200,280,92,0,,774,106,,,
10/14/19 5:00,7968,7968,0,6442,276,280,92,0,,774,112,,,
10/14/19 4:00,8077,8077,0,6354,322,280,92,0,,922,118,,,
10/14/19 3:00,8346,8346,0,6555,385,279,92,0,,921,124,,,
10/14/19 2:00,8577,8577,0,6549,618,280,91,0,,922,128,,,
10/14/19 1:00,9065,9065,0,6539,1111,281,91,0,,922,132,,,
10/13/19 23:00,9778,9778,0,6553,1796,280,91,0,,921,146,,,
10/13/19 22:00,10216,10216,0,6500,2282,280,91,0,,921,152,,,
10/13/19 21:00,10666,10666,0,6460,2762,281,90,0,,922,162,,,
10/13/19 20:00,10897,10897,0,6225,3228,280,90,0,,921,164,,,
10/13/19 19:30,11128,11128,0,6095,3585,280,90,0,,921,168,,,
10/13/19 19:00,11219,11219,0,6118,3651,280,90,0,,921,170,,,Evening_Peak
10/13/19 18:00,10330,10330,0,6117,2765,280,90,0,,921,170,,,
10/13/19 17:00,8748,8748,0,5759,1585,280,280,1,,921,136,,,
10/13/19 16:00,8938,8939,0,6013,1508,280,85,10,,921,140,,,
10/13/19 15:00,9248,9249,0,6322,1489,280,85,20,,921,150,,,
10/13/19 14:00,9077,9077,0,6226,1406,280,90,27,,921,146,,,
10/13/19 13:00,9133,9134,0,6420,1286,280,90,19,,921,136,,,
10/13/19 12:00,8904,8904,0,6446,1023,280,90,27,,921,136,,,Day_Peak
10/13/19 11:00,8669,8669,0,6340,895,280,90,34,,921,128,,,
10/13/19 10:00,8495,8495,0,6410,662,280,90,28,,921,120,,,
10/13/19 9:00,8167,8168,0,6242,511,280,90,23,,921,112,,,
10/13/19 8:00,7684,7684,0,5915,369,280,90,16,,921,104,,,
10/13/19 7:00,7508,7509,0,5948,175,280,90,5,,921,100,,,
10/13/19 6:00,7652,7652,0,5974,288,280,90,0,,921,110,,,
10/13/19 5:00,8213,8213,0,6282,535,280,90,0,,921,116,,,
10/13/19 4:00,8422,8422,0,6402,618,280,90,0,,921,122,,,
10/13/19 3:00,8579,8579,0,6391,780,280,90,0,,921,128,,,
10/13/19 2:00,8739,8739,0,6435,893,280,90,0,,921,132,,,
10/13/19 1:00,9196,9196,0,6390,1392,279,90,0,,921,136,,,
10/12/19 23:00,10237,10237,0,6371,2431,280,94,0,,922,148,,,
10/12/19 22:00,10488,10488,0,6598,2447,279,94,0,,922,158,,,
10/12/19 21:00,10899,10899,0,6607,2844,280,94,0,,922,162,,,
10/12/19 20:00,11296,11296,0,6478,3364,280,94,0,,923,168,,,
10/12/19 19:30,11327,11327,0,6322,3553,280,94,0,,923,166,,,Evening_Peak
10/12/19 19:00,11245,11245,0,6381,3410,280,92,0,,923,170,,,
10/12/19 18:00,10284,10284,0,6318,2511,280,92,0,,923,172,,,
10/12/19 17:00,8711,8711,0,5882,1406,280,90,3,,923,138,,,
10/12/19 16:00,8771,8771,0,6119,1228,280,90,11,,923,132,,,
10/12/19 15:00,9080,9081,0,6504,1144,280,90,22,,923,130,,,
10/12/19 14:00,8800,8800,0,6280,1092,280,90,28,,923,120,,,
10/12/19 13:00,8826,8826,0,6386,1033,280,90,24,,922,104,,,
10/12/19 12:00,8685,8686,0,6321,965,280,90,16,,922,102,,,Day_Peak
10/12/19 11:00,8142,8143,0,6098,638,280,90,25,,922,100,,,
10/12/19 10:00,7836,7837,0,6049,498,280,90,30,,921,96,,,
10/12/19 9:00,7507,7507,0,6062,281,280,92,24,,676,102,,,
10/12/19 8:00,6997,6998,0,5712,132,279,92,16,,676,100,,,
10/12/19 7:00,6835,6836,0,5588,111,280,92,1,,975,96,,,
10/12/19 6:00,6999,7000,0,5726,133,281,92,1,,675,100,,,
10/12/19 5:00,7474,7474,0,6166,166,280,92,0,,975,104,,,
10/12/19 4:00,7686,7686,0,6355,178,280,92,0,,675,114,,,
10/12/19 3:00,7975,7975,0,6349,471,280,92,0,,675,116,,,
10/12/19 2:00,8182,8182,0,6301,723,280,91,0,,675,120,,,
10/12/19 1:00,8578,8578,0,6337,917,280,92,0,,913,128,,,
10/11/19 23:00,9200,9200,0,6522,1266,280,92,0,,913,138,,,
10/11/19 22:00,9405,9405,0,6542,1440,280,92,0,,913,148,,,
10/11/19 21:00,9856,9856,0,6623,1808,280,92,0,,913,150,,,
10/11/19 20:00,9909,9909,0,6624,1862,280,92,0,,913,148,,,
10/11/19 19:30,9945,9945,0,6605,1918,280,92,0,,913,148,,,
10/11/19 19:00,9747,9747,0,6504,1791,280,122,0,,913,148,,,
10/11/19 18:00,8541,8541,0,6253,774,280,162,0,,913,140,,,
10/11/19 17:00,7113,7113,0,5626,360,280,132,1,,617,104,,,
10/11/19 16:00,7404,7405,0,5901,361,280,132,0,,617,114,,,
10/11/19 15:00,7652,7652,0,6178,324,280,130,11,,618,118,,,
10/11/19 14:00,7597,7597,0,6159,279,340,130,9,,618,118,,,
10/11/19 13:00,7690,7690,0,6553,130,340,120,12,,618,114,,,
10/11/19 12:00,7333,7333,0,6200,121,339,120,26,,420,106,,,
10/11/19 11:00,6902,6902,0,5771,121,341,120,29,,420,100,,,
10/11/19 10:00,6681,6681,0,5663,121,340,120,25,,420,98,,,
10/11/19 9:00,6643,6644,0,5387,5387,111,127,8,,419,94,,,
10/11/19 8:00,6574,6574,0,5348,100,348,126,1,,572,94,,,
10/11/19 7:00,6671,6671,0,5337,99,348,125,3,,574,94,,,
10/11/19 6:00,6980,6980,0,5572,160,348,126,1,,673,102,,,
10/11/19 5:00,7464,7464,0,6014,196,348,126,0,,673,110,,,
10/11/19 3:00,7946,7946,0,6278,407,347,126,0,,673,118,,,
10/11/19 2:00,8171,8171,0,6255,598,348,126,0,,676,124,,,
10/11/19 1:00,8481,8481,0,6212,771,340,126,0,,726,126,,,
10/10/19 23:00,9054,9054,0,6400,1150,336,128,0,,918,134,,,
10/10/19 22:00,9408,9408,0,6529,1434,280,128,0,,918,130,,,
10/10/19 21:00,9716,9716,0,6587,1674,280,128,0,,918,140,,,
10/10/19 20:00,9948,9948,0,6559,1933,279,128,0,,918,142,,,
10/10/19 19:30,9992,9992,0,6376,2160,280,127,0,,918,142,,,
10/10/19 19:00,9962,9962,0,6110,2399,280,127,0,,918,140,,,
10/10/19 18:00,9182,9182,0,6012,1715,280,126,0,,918,142,,,
10/10/19 17:00,8091,8091,0,6047,612,280,126,1,,918,118,,,
10/10/19 16:00,8277,8278,0,6278,565,280,126,3,,918,118,,,
10/10/19 15:00,8465,8466,0,6479,549,280,126,7,,918,118,,,
10/10/19 14:00,8394,8395,0,6412,550,280,126,5,,918,114,,,
10/10/19 13:00,8553,8553,0,6670,450,280,124,9,,918,114,,,
10/10/19 12:00,8376,8376,0,6506,438,280,126,11,,918,108,,,Day_Peak
10/10/19 11:00,8169,8170,0,6311,426,280,126,7,,918,112,,,
10/10/19 10:00,7900,7901,0,6078,387,285,128,5,,918,110,,,
10/10/19 9:00,7600,7600,0,6101,231,280,128,5,,918,106,,,
10/10/19 8:00,7165,7165,0,5887,155,280,126,3,,621,100,,,
10/10/19 7:00,6980,6980,0,5742,119,280,126,1,,621,98,,,
10/10/19 6:00,7017,7017,0,5785,110,280,120,0,,612,108,,,
10/10/19 5:00,7328,7328,0,6009,148,280,120,0,,622,114,,,
10/10/19 4:00,7504,7504,0,5884,190,280,120,0,,918,116,,,
10/10/19 3:00,7877,7877,0,6097,346,280,120,0,,918,120,,,
10/10/19 2:00,8071,8071,0,6259,374,280,120,0,,921,124,,,
10/10/19 1:00,8400,8400,0,6441,518,280,120,0,,925,126,,,
10/9/19 23:00,9093,9093,0,6602,1039,280,122,0,,927,134,,,
10/9/19 22:00,9483,9483,0,6575,1458,280,130,0,,927,124,,,
10/9/19 21:00,9852,9852,0,6568,1826,280,130,0,,927,132,,,
10/9/19 20:00,10284,10284,0,6461,2365,280,130,0,,927,132,,,Evening_Peak
10/9/19 19:30,10229,10229,0,6184,2583,280,130,0,,927,136,,,
10/9/19 19:00,10211,10211,0,5857,2898,280,130,0,,927,130,,,
10/9/19 18:00,9538,9538,0,5742,2337,280,129,0,,927,134,,,
10/9/19 17:00,8331,8331,0,5593,1298,280,129,1,,927,114,,,
10/9/19 16:00,8294,8295,0,5688,1173,280,126,9,,927,102,,,
10/9/19 15:00,8449,8450,0,5823,1197,280,126,14,,927,94,,,
10/9/19 14:00,8340,8341,0,5741,1170,280,126,15,,927,92,,,
10/9/19 13:00,8756,8756,0,6163,1170,280,122,24,,927,82,,,
10/9/19 12:00,8864,8865,0,6360,1065,280,122,27,,927,94,,,Day_Peak
10/9/19 11:00,8760,8761,0,6456,872,280,117,27,,927,92,,,
10/9/19 10:00,8637,8637,0,6446,758,280,122,25,,927,92,,,
10/9/19 9:00,8287,8288,0,6414,456,280,122,19,,927,80,,,
10/9/19 8:00,7707,7707,0,6081,214,280,122,14,,927,80,,,
10/9/19 7:00,7423,7423,0,5811,214,280,122,6,,9127,74,,,
10/9/19 6:00,7507,7508,0,5894,215,280,122,6,,927,80,,,
10/9/19 5:00,7969,7969,0,6332,231,280,122,0,,927,90,,,
10/9/19 4:00,8019,8019,0,6329,274,280,128,0,,927,94,,,
10/9/19 3:00,8287,8287,0,6393,473,280,128,0,,927,100,,,
10/9/19 2:00,8522,8522,0,6404,696,280,126,0,,927,102,,,
10/9/19 1:00,8825,8825,0,6509,891,280,127,0,,927,104,,,
10/8/19 23:00,9562,9562,0,6474,1658,280,131,0,,926,104,,,
10/8/19 22:00,9850,9850,0,6218,2199,280,131,0,,926,108,,,
10/8/19 21:00,10177,10177,0,6286,2453,280,131,0,,923,112,,,
10/8/19 20:00,10450,10450,0,6192,2828,280,130,0,,923,106,,,Evening_Peak
10/8/19 19:30,10422,10422,0,6195,2800,280,130,0,,923,104,,,
10/8/19 19:00,10381,10381,0,6067,2886,280,130,0,,923,104,,,
10/8/19 18:00,9560,9560,0,5902,2228,280,125,0,,923,112,,,
10/8/19 17:00,8175,8176,0,5670,1090,280,125,1,,923,96,,,
10/8/19 16:00,8462,8462,0,6022,1008,280,125,10,,923,104,,,
10/8/19 15:00,8681,8681,0,6216,1016,280,127,17,,923,112,,,
10/8/19 14:00,8541,8541,0,6112,990,270,128,23,,923,106,,,
10/8/19 13:00,8655,8656,0,6294,934,260,128,25,,923,102,,,
10/8/19 12:00,8334,8335,0,6328,535,280,128,25,,923,126,,,Day_Peak
10/8/19 11:00,8071,8072,0,6184,430,280,128,25,,923,120,,,
10/8/19 10:00,7715,7715,0,5893,356,280,138,22,,923,114,,,
10/8/19 9:00,7485,7486,0,5730,296,280,138,19,,923,110,,,
10/8/19 8:00,7293,7294,0,5636,231,280,138,12,,923,84,,,
10/8/19 7:00,7253,7254,0,5624,215,280,138,6,,923,78,,,
10/8/19 6:00,7372,7372,0,5698,260,280,138,0,,923,84,,,
10/8/19 5:00,8063,8063,0,6245,393,280,137,0,,923,96,,,
10/8/19 4:00,8274,8274,0,6297,548,280,137,0,,923,100,,,
10/8/19 3:00,8446,8446,0,6327,687,280,136,0,,923,104,,,
10/8/19 2:00,8993,8993,0,6279,1280,280,136,0,,923,106,,,
10/8/19 1:00,9426,9426,0,6242,1746,280,136,0,,923,110,,,
10/7/19 23:00,10066,10066,0,6365,2257,280,136,0,,922,116,,,
10/7/19 22:00,10433,10433,0,6324,2684,280,136,0,,922,96,,,
10/7/19 21:00,10657,10657,0,6339,2899,280,139,0,,922,88,,,
10/7/19 20:00,10860,10860,0,6300,3140,280,139,0,,923,94,,,
10/7/19 19:30,10862,10862,0,6314,3134,280,139,0,,923,88,,,
10/7/19 19:00,10945,10945,0,6203,3330,280,139,0,,923,86,,,
10/7/19 18:00,10077,10077,0,5991,2644,280,130,0,,923,124,,,
10/7/19 17:00,8774,8775,0,5494,1769,352,130,1,,923,120,,,
10/7/19 16:00,9259,9260,0,6019,1714,351,130,9,,923,128,,,
10/7/19 15:00,9455,9455,0,6121,1795,350,130,20,,923,132,,,
10/7/19 14:00,9458,9458,0,6036,1858,349,137,22,,923,148,,,
10/7/19 13:00,9622,9622,0,6375,1684,349,135,27,,923,144,,,
10/7/19 12:00,9531,9531,0,6400,1566,349,135,29,,922,142,,,Day_Peak
10/7/19 11:00,9292,9292,0,6249,1486,349,135,31,,922,132,,,
10/7/19 10:00,9067,9068,0,6278,1233,350,137,28,,922,130,,,
10/7/19 9:00,8627,8627,0,6119,969,350,137,21,,922,120,,,
10/7/19 8:00,8044,8044,0,5812,711,350,137,13,,922,109,,,
10/7/19 7:00,7662,7663,0,5777,638,100,137,8,,919,96,,,
10/7/19 6:00,8253,8253,0,6067,687,351,137,0,,919,106,,,
10/7/19 5:00,8619,8619,0,6399,710,351,137,0,,919,116,,,
10/7/19 4:00,8679,8679,0,6275,889,351,137,0,,919,120,,,
10/7/19 3:00,9121,9121,0,6398,1203,351,139,0,,921,124,,,
10/7/19 2:00,9365,9365,0,6355,1487,351,139,0,,919,128,,,
10/7/19 1:00,9715,9715,0,6359,1831,351,139,0,,919,130,,,
10/6/19 23:00,10389,10389,0,6467,2245,350,137,0,,921,124,,,
10/6/19 22:00,10743,10743,0,6549,2671,351,137,0,,921,128,,,
10/6/19 21:00,11065,11065,0,6552,2988,350,137,0,,921,130,,,
10/6/19 20:00,11202,11202,0,6608,3069,349,138,0,,921,130,,,
10/6/19 19:30,11274,11274,0,6598,3153,349,138,0,,921,128,,,
10/6/19 19:00,11301,11301,0,6438,3331,349,138,0,,921,136,,,
10/6/19 18:00,10291,10291,0,6142,2615,349,137,0,,921,138,,,
10/6/19 17:00,9108,9109,0,5781,1819,348,137,1,,921,112,,,
10/6/19 16:00,9144,9144,0,5925,1685,349,138,4,,921,134,,,
10/6/19 15:00,9295,9296,0,6077,1671,349,137,10,,921,142,,,
10/6/19 14:00,9198,9199,0,6032,1615,348,137,9,,921,154,,,
10/6/19 13:00,9293,9293,0,6152,1597,348,137,17,,914,140,,,
10/6/19 12:00,9351,9352,0,6319,1476,349,137,27,,914,137,,,Day_Peak
10/6/19 11:00,9123,9123,0,6161,1420,349,137,19,,914,134,,,
10/6/19 10:00,8918,8919,0,6177,1205,349,137,16,,914,132,,,
10/6/19 9:00,8487,8488,0,5954,1015,349,137,4,,914,126,,,
10/6/19 8:00,8112,8113,0,5896,701,349,137,6,,914,120,,,
10/6/19 7:00,7992,7992,0,5891,608,351,137,1,,914,102,,,
10/6/19 6:00,8159,8160,0,5890,755,352,139,0,,914,120,,,
10/6/19 5:00,8809,8809,0,6172,1113,351,139,0,,914,132,,,
10/6/19 4:00,9151,9151,0,6269,1357,350,139,0,,914,134,,,
10/6/19 3:00,9445,9445,0,6303,1628,349,137,0,,904,136,,,
10/6/19 2:00,9796,9796,0,6332,1948,350,137,0,,904,136,,,
10/6/19 1:00,10210,10210,0,6281,2410,350,137,0,,904,140,,,
10/5/19 23:00,10786,10786,0,6396,2872,349,137,0,,914,130,,,
10/5/19 22:00,10975,10975,0,6331,3117,349,137,0,,914,138,,,
10/5/19 21:00,11347,11347,0,6192,3624,349,137,0,,914,142,,,
10/5/19 20:00,11550,11550,0,6338,3982,348,137,0,,914,136,,,
10/5/19 19:30,11556,11556,0,6250,3962,349,137,0,,914,140,,,Evening_Peak
10/5/19 19:00,11468,11468,0,6216,3731,348,137,0,,914,140,,,
10/5/19 18:00,10146,10146,0,5782,2835,349,135,0,,913,150,,,
10/5/19 17:00,9043,9043,0,5704,1840,350,139,2,,913,114,,,
10/5/19 16:00,9434,9434,0,6084,1846,350,139,4,,913,116,,,
10/5/19 15:00,9693,9694,0,6090,2101,350,135,5,,913,118,,,
10/5/19 14:00,9364,9364,0,6023,1853,348,133,7,,907,106,,,
10/5/19 13:00,9408,9409,0,6112,1795,349,133,11,,907,114,,,
10/5/19 12:00,9216,9217,0,6088,1636,349,132,4,,895,116,,,Day_Peak
10/5/19 11:00,8952,8953,0,6097,1299,350,212,7,,895,102,,,
10/5/19 10:00,8589,8589,0,5901,1125,348,211,7,,895,112,,,
10/5/19 9:00,8416,8416,0,5951,904,349,211,6,,895,110,,,
10/5/19 8:00,7892,7892,0,5728,612,343,211,10,,895,104,,,
10/5/19 7:00,7730,7730,0,5603,587,344,211,3,,895,98,,,
10/5/19 6:00,8009,8010,0,5784,668,344,211,0,,895,118,,,
10/5/19 5:00,8391,8391,0,6046,783,343,211,0,,895,124,,,
10/5/19 4:00,8616,8616,0,6093,958,342,211,0,,895,128,,,
10/5/19 3:00,8849,8849,0,6058,1223,341,211,0,,895,132,,,
10/5/19 2:00,9243,9243,0,6073,1600,341,211,0,,895,134,,,
10/5/19 1:00,9802,9802,0,6098,2131,342,211,0,,895,136,,,
10/4/19 23:00,10229,10229,0,6140,2498,342,209,0,,896,150,,,
10/4/19 22:00,10199,10199,0,6312,2294,341,209,0,,896,152,,,
10/4/19 21:00,10722,10722,0,6849,2280,341,208,0,,896,154,,,Evening_Peak
10/4/19 20:00,10671,10671,0,6907,2172,341,209,0,,896,152,,,
10/4/19 19:30,10627,10627,0,6875,2159,341,209,0,,896,152,,,
10/4/19 19:00,10306,10306,0,6394,2321,341,211,0,,896,150,,,
10/4/19 18:00,8956,8956,0,6071,1658,341,211,0,,896,146,,,
10/4/19 17:00,7751,7752,0,6056,721,341,211,2,,308,112,,,
10/4/19 16:00,8079,8079,0,6359,713,340,211,14,,314,128,,,
10/4/19 15:00,8401,8401,0,6731,656,340,211,21,,319,132,,,
10/4/19 14:00,8231,8231,0,6624,590,340,210,27,,319,130,,,
10/4/19 13:00,8197,8197,0,6577,608,339,210,25,,319,128,,,
10/4/19 12:00,8103,8103,0,6451,642,341,208,30,,318,120,,,Day_Peak
10/4/19 11:00,7675,7676,0,6268,405,346,208,26,,318,112,,,
10/4/19 10:00,7415,7415,0,5993,311,347,208,26,,318,102,,,
10/4/19 9:00,7275,7275,0,5761,254,345,208,15,,313,102,,,
10/4/19 8:00,7221,7221,0,5725,242,345,207,16,,598,100,,,
10/4/19 7:00,7456,7457,0,5915,289,346,207,5,,594,108,,,
10/4/19 6:00,7881,7881,0,6197,416,345,210,0,,600,126,,,
10/4/19 5:00,8515,8515,0,6537,702,345,210,0,,594,134,,,
10/4/19 4:00,8703,8703,0,6541,883,345,210,0,,594,138,,,
10/4/19 3:00,8964,8964,0,6586,1083,345,210,0,,594,146,,,
10/4/19 2:00,9248,9248,0,6582,1370,345,210,0,,600,148,,,
10/4/19 1:00,9551,9551,0,6393,1564,345,210,0,,600,152,,,
10/3/19 23:00,10288,10288,0,6440,2120,345,212,0,,898,160,,,
10/3/19 22:00,10649,10649,0,6339,2700,345,207,0,,600,168,,,
10/3/19 21:00,10874,10874,0,6325,2929,349,206,0,,902,174,,,
10/3/19 20:00,11052,11052,0,6071,3361,350,206,0,,902,174,,,
10/3/19 19:30,11098,11098,0,5943,3538,350,206,0,,902,172,,,
10/3/19 19:00,11122,11122,0,6045,3460,351,206,0,,902,170,,,Evening_Peak
10/3/19 18:00,10118,10118,0,6110,2395,350,206,0,,902,168,,,
10/3/19 17:00,8744,8745,0,5566,1588,351,206,2,,898,142,,,
10/3/19 16:00,9131,9132,0,5942,1586,351,211,5,,898,144,,,
10/3/19 15:00,9353,9353,0,6123,1612,351,211,12,,898,154,,,
10/3/19 14:00,9203,9204,0,6080,1503,350,209,27,,898,146,,,
10/3/19 13:00,9393,9394,0,6406,1370,354,209,33,,898,134,,,
10/3/19 12:00,8951,8952,0,6413,940,353,209,17,,898,132,,,Day_Peak
10/3/19 11:00,8847,8848,0,6602,661,346,207,14,,898,130,,,
10/3/19 10:00,8601,8602,0,6454,551,345,209,28,,898,126,,,
10/3/19 9:00,7965,7965,0,6190,290,346,211,21,,898,120,,,
10/3/19 8:00,7597,7598,0,5946,269,343,211,12,,750,76,,,
10/3/19 7:00,7676,7676,0,5984,314,345,211,6,,749,78,,,
10/3/19 6:00,7967,7967,0,6130,436,346,201,0,,749,116,,,
10/3/19 5:00,8232,8232,0,6391,436,344,203,0,,749,120,,,
10/3/19 4:00,8319,8319,0,6280,622,348,205,0,,749,126,,,
10/3/19 3:00,8650,8650,0,6270,954,347,207,0,,749,134,,,
10/3/19 2:00,8970,8970,0,6111,1422,347,210,0,,749,142,,,
10/3/19 1:00,9421,9421,0,6152,1763,348,212,0,,748,146,,,
10/2/19 23:00,10250,10250,0,6019,2637,347,211,0,,897,150,,,
10/2/19 22:00,10729,10729,0,6070,3073,348,208,0,,897,144,,,
10/2/19 21:00,10992,10992,0,6060,3329,348,208,0,,897,160,,,
10/2/19 20:00,11257,11257,0,6112,3540,348,208,0,,897,164,,,Evening_Peak
10/2/19 19:30,11161,11161,0,6117,3444,347,208,0,,897,158,,,
10/2/19 19:00,11081,11081,0,6200,3279,347,209,0,,897,160,,,
10/2/19 18:00,9732,9732,0,5738,2392,348,208,0,,897,160,,,
10/2/19 17:00,8758,8758,0,5728,1462,346,208,2,,897,126,,,
10/2/19 16:00,8996,8996,0,6015,1401,343,208,7,,897,136,,,
10/2/19 15:00,9157,9158,0,6305,1268,342,208,8,,897,138,,,
10/2/19 14:00,8969,8969,0,6183,1195,343,208,12,,897,142,,,
10/2/19 13:00,8894,8894,0,6244,1070,326,206,25,,895,136,,,
10/2/19 12:00,8800,8801,0,6414,885,260,206,19,,895,130,,,Day_Peak
10/2/19 11:00,8532,8533,0,6322,709,267,206,22,,895,122,,,
10/2/19 10:00,8177,8178,0,6125,552,263,206,25,,895,122,,,
10/2/19 9:00,7773,7774,0,5999,250,338,204,17,,895,114,,,
10/2/19 8:00,7267,7267,0,5838,182,339,201,13,,598,104,,,
10/2/19 7:00,7202,7202,0,5882,87,337,201,5,,598,100,,,
10/2/19 6:00,7187,7188,0,5868,87,337,201,0,,598,104,,,
10/2/19 5:00,7476,7476,0,6144,87,337,202,0,,598,116,,,
10/2/19 4:00,7584,7584,0,6227,104,337,205,0,,598,120,,,
10/2/19 3:00,7880,7880,0,6448,179,336,206,0,,598,120,,,
10/2/19 2:00,8076,8076,0,6428,385,336,208,0,,598,128,,,
10/2/19 1:00,8464,8464,0,6423,532,338,208,0,,894,128,,,
10/1/19 23:00,9296,9296,0,6647,1077,337,209,0,,893,144,,,
10/1/19 22:00,9585,9585,0,6647,1360,337,211,0,,893,148,,,
10/1/19 21:00,10004,10004,0,6688,1735,338,211,0,,893,150,,,
10/1/19 20:00,10197,10197,0,6708,2088,345,2100,0,,893,156,,,
10/1/19 19:30,10293,10293,0,6676,2215,345,211,0,,893,158,,,
10/1/19 19:00,10478,10478,0,6730,2353,342,211,0,,893,154,,,Evening_Peak
10/1/19 18:00,8874,8874,0,6124,1168,342,211,0,,893,146,,,
10/1/19 17:00,8135,8136,0,5964,611,343,211,0,,893,124,,,
10/1/19 16:00,8094,8095,0,5943,582,341,211,7,,893,128,,,
10/1/19 15:00,8236,8237,0,6006,656,344,211,9,,893,128,,,
10/1/19 14:00,8184,8184,0,5985,622,344,211,10,,893,130,,,
10/1/19 13:00,8605,8605,0,6384,651,343,211,10,,893,124,,,
10/1/19 12:00,8344,8344,0,6249,535,342,211,9,,893,116,,,
10/1/19 11:00,8175,8176,0,6112,512,343,211,10,,893,106,,,
10/1/19 10:00,7913,7913,0,6022,346,344,211,6,,893,102,,,
10/1/19 9:00,7563,7564,0,6030,212,340,211,8,,666,96,,,
10/1/19 8:00,7098,7099,0,5772,98,337,202,12,,595,88,,,
10/1/19 7:00,6952,6953,0,5635,98,340,202,5,,595,84,,,
10/1/19 6:00,7053,7053,0,5723,113,339,202,0,,595,88,,,
10/1/19 5:00,7210,7210,0,5908,81,339,202,0,,595,92,,,
10/1/19 4:00,7455,7455,0,6144,81,339,202,0,,595,102,,,
10/1/19 3:00,7618,7618,0,6235,136,340,204,0,,595,116,,,
10/1/19 2:00,8006,8006,0,6452,288,339,206,0,,595,134,,,
10/1/19 1:00,8234,8234,0,6434,327,339,209,0,,595,140,,,
9/30/19 23:00,9138,9138,0,6673,882,338,211,0,,893,152,,,
9/30/19 22:00,9467,9467,0,6709,1168,337,211,0,,893,160,,,
9/30/19 21:00,9923,9923,0,6808,1523,337,211,0,,893,162,,,
9/30/19 20:00,10169,10169,0,6741,2119,344,211,0,,743,166,,,
9/30/19 19:30,10426,10426,0,6773,2348,346,210,0,,554,160,,,Evening_Peak
